Adobe After Effects 6.0 Keyframe Data

	Units Per Second	23.976
	Source Width	704
	Source Height	396
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Anchor Point
	Frame	X pixels	Y pixels	Z pixels
	4	99.9952	99.9952	100
	5	100.013	100.013	100
	6	100.007	100.007	100
	7	100.001	100.001	100
	8	100.003	100.003	100
	9	100.001	100.001	100
	10	100.009	100.009	100
	11	100.011	100.011	100
	12	100.019	100.019	100
	13	100.014	100.014	100
	14	100.002	100.002	100
	15	100.009	100.009	100
	16	100.007	100.007	100
	17	100.004	100.004	100
	18	100.01	100.01	100
	19	100.008	100.008	100
	20	100.007	100.007	100
	21	99.9963	99.9963	100
	22	100.01	100.01	100
	23	100.02	100.02	100
	24	100.01	100.01	100
	25	100.012	100.012	100
	26	100.01	100.01	100
	27	100.017	100.017	100
	28	100.011	100.011	100
	29	100.006	100.006	100
	30	100.012	100.012	100
	31	100.006	100.006	100
	32	100.012	100.012	100
	33	100.013	100.013	100
	34	100.019	100.019	100
	35	100.015	100.015	100
	36	100.018	100.018	100
	37	100.015	100.015	100
	38	100.026	100.026	100
	39	100.019	100.019	100
	40	100.014	100.014	100
	41	100.01	100.01	100
	42	100.014	100.014	100
	43	100.021	100.021	100
	44	100.011	100.011	100
	45	100.021	100.021	100
	46	100.024	100.024	100
	47	100.018	100.018	100
	48	100.025	100.025	100
	49	100.022	100.022	100
	50	100.026	100.026	100
	51	100.031	100.031	100
	52	100.027	100.027	100
	53	100.028	100.028	100
	54	100.022	100.022	100
	55	100.025	100.025	100
	56	100.027	100.027	100
	57	100.019	100.019	100
	58	100.027	100.027	100
	59	100.025	100.025	100
	60	100.028	100.028	100
	61	100.024	100.024	100
	62	100.028	100.028	100
	63	100.045	100.045	100
	64	100.03	100.03	100
	65	100.035	100.035	100
	66	100.033	100.033	100
	67	100.038	100.038	100
	68	100.041	100.041	100
	69	100.033	100.033	100
	70	100.038	100.038	100
	71	100.047	100.047	100
	72	100.041	100.041	100
	73	100.039	100.039	100
	74	100.04	100.04	100
	75	100.041	100.041	100
	76	100.035	100.035	100
	77	100.036	100.036	100
	78	100.04	100.04	100
	79	100.049	100.049	100
	80	100.034	100.034	100
	81	100.032	100.032	100
	82	100.043	100.043	100
	83	100.049	100.049	100
	84	100.042	100.042	100
	85	100.038	100.038	100
	86	100.045	100.045	100
	87	100.047	100.047	100
	88	100.039	100.039	100
	89	100.043	100.043	100
	90	100.038	100.038	100
	91	100.042	100.042	100
	92	100.04	100.04	100
	93	100.045	100.045	100
	94	100.041	100.041	100
	95	100.046	100.046	100
	96	100.044	100.044	100
	97	100.041	100.041	100
	98	100.043	100.043	100
	99	100.045	100.045	100
	100	100.044	100.044	100
	101	100.039	100.039	100
	102	100.042	100.042	100
	103	100.043	100.043	100
	104	100.047	100.047	100
	105	100.041	100.041	100
	106	100.047	100.047	100
	107	100.04	100.04	100
	108	100.048	100.048	100
	109	100.046	100.046	100
	110	100.044	100.044	100
	111	100.04	100.04	100
	112	100.042	100.042	100
	113	100.042	100.042	100
	114	100.044	100.044	100
	115	100.046	100.046	100
	116	100.042	100.042	100
	117	100.035	100.035	100
	118	100.044	100.044	100
	119	100.047	100.047	100
	120	100.043	100.043	100
	121	100.05	100.05	100
	122	100.05	100.05	100
	123	100.059	100.059	100
	124	100.043	100.043	100
	125	100.053	100.053	100
	126	100.047	100.047	100
	127	100.04	100.04	100
	128	100.049	100.049	100
	129	100.042	100.042	100
	130	100.048	100.048	100
	131	100.051	100.051	100
	132	100.046	100.046	100
	133	100.049	100.049	100
	134	100.042	100.042	100
	135	100.049	100.049	100
	136	100.04	100.04	100
	137	100.041	100.041	100
	138	100.044	100.044	100
	139	100.048	100.048	100
	140	100.045	100.045	100
	141	100.041	100.041	100
	142	100.043	100.043	100
	143	100.045	100.045	100
	144	100.044	100.044	100
	145	100.041	100.041	100
	146	100.047	100.047	100
	147	100.041	100.041	100
	148	100.044	100.044	100
	149	100.04	100.04	100
	150	100.032	100.032	100
	151	100.038	100.038	100
	152	100.035	100.035	100
	153	100.039	100.039	100
	154	100.041	100.041	100
	155	100.037	100.037	100
	156	100.035	100.035	100
	157	100.042	100.042	100
	158	100.029	100.029	100
	159	100.031	100.031	100
	160	100.033	100.033	100
	161	100.023	100.023	100
	162	100.032	100.032	100
	163	100.032	100.032	100
	164	100.024	100.024	100
	165	100.029	100.029	100
	166	100.04	100.04	100

Rotation
	Frame	Degrees
	0	-0.333121
	1	-0.334953
	2	-0.333706
	3	-0.332982
	4	-0.33369
	5	-0.333765
	6	-0.334995
	7	-0.335468
	8	-0.334357
	9	-0.335707
	10	-0.335429
	11	-0.333597
	12	-0.333803
	13	-0.332667
	14	-0.334213
	15	-0.334232
	16	-0.333084
	17	-0.334661
	18	-0.33462
	19	-0.334067
	20	-0.335489
	21	-0.335218
	22	-0.334987
	23	-0.332659
	24	-0.333682
	25	-0.335488
	26	-0.334234
	27	-0.33377
	28	-0.333921
	29	-0.335015
	30	-0.334728
	31	-0.334772
	32	-0.33554
	33	-0.336297
	34	-0.33583
	35	-0.334644
	36	-0.336635
	37	-0.334447
	38	-0.334075
	39	-0.335746
	40	-0.335323
	41	-0.334078
	42	-0.336147
	43	-0.334601
	44	-0.336765
	45	-0.336843
	46	-0.336282
	47	-0.335227
	48	-0.336097
	49	-0.335972
	50	-0.337239
	51	-0.336527
	52	-0.336182
	53	-0.334977
	54	-0.33765
	55	-0.338201
	56	-0.338162
	57	-0.338405
	58	-0.338202
	59	-0.337544
	60	-0.338922
	61	-0.338726
	62	-0.338596
	63	-0.335058
	64	-0.338084
	65	-0.338559
	66	-0.338455
	67	-0.338205
	68	-0.338694
	69	-0.340148
	70	-0.339683
	71	-0.337501
	72	-0.339868
	73	-0.340545
	74	-0.340407
	75	-0.340387
	76	-0.34116
	77	-0.343394
	78	-0.337913
	79	-0.338739
	80	-0.339841
	81	-0.341506
	82	-0.338791
	83	-0.338573
	84	-0.339957
	85	-0.341422
	86	-0.339317
	87	-0.34006
	88	-0.341117
	89	-0.340065
	90	-0.339714
	91	-0.339611
	92	-0.341379
	93	-0.340253
	94	-0.341526
	95	-0.339967
	96	-0.341435
	97	-0.340492
	98	-0.341779
	99	-0.340757
	100	-0.340915
	101	-0.341152
	102	-0.342219
	103	-0.3413
	104	-0.339207
	105	-0.341238
	106	-0.341926
	107	-0.340997
	108	-0.338453
	109	-0.340992
	110	-0.341546
	111	-0.341496
	112	-0.342673
	113	-0.342217
	114	-0.342654
	115	-0.342173
	116	-0.344506
	117	-0.344739
	118	-0.342941
	119	-0.340451
	120	-0.343183
	121	-0.343487
	122	-0.342288
	123	-0.34015
	124	-0.343396
	125	-0.342633
	126	-0.34359
	127	-0.342588
	128	-0.341885
	129	-0.340496
	130	-0.341466
	131	-0.338381
	132	-0.341152
	133	-0.340158
	134	-0.34153
	135	-0.339746
	136	-0.343625
	137	-0.342503
	138	-0.341022
	139	-0.341266
	140	-0.342433
	141	-0.342428
	142	-0.342463
	143	-0.342448
	144	-0.341908
	145	-0.341853
	146	-0.341362
	147	-0.342609
	148	-0.342915
	149	-0.344884
	150	-0.34366
	151	-0.34617
	152	-0.343668
	153	-0.345026
	154	-0.3442
	155	-0.341061
	156	-0.344622
	157	-0.344163
	158	-0.34647
	159	-0.34539
	160	-0.346248
	161	-0.348904
	162	-0.345148
	163	-0.348473
	164	-0.349186
	165	-0.351083
	166	-0.350086

End of Keyframe Data
