Adobe After Effects 6.0 Keyframe Data

	Units Per Second	23.976
	Source Width	704
	Source Height	396
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Anchor Point
	Frame	X pixels	Y pixels	Z pixels
	0	449	78	0
	1	449.165	77.7932	0
	2	449.309	77.6118	0
	3	449.44	77.4298	0
	4	449.573	77.2662	0
	5	449.727	77.0822	0
	6	449.868	76.8887	0
	7	449.989	76.7242	0
	8	450.131	76.5421	0
	9	450.275	76.3434	0
	10	450.421	76.1695	0
	11	450.558	75.9957	0
	12	450.708	75.8072	0
	13	450.839	75.6308	0
	14	450.992	75.4431	0
	15	451.125	75.2645	0
	16	451.263	75.0794	0
	17	451.398	74.8986	0
	18	451.524	74.7351	0
	19	451.669	74.55	0
	20	451.813	74.3653	0
	21	451.961	74.1739	0
	22	452.105	73.9929	0
	23	452.23	73.827	0
	24	452.379	73.6467	0
	25	452.517	73.4662	0
	26	452.66	73.2864	0
	27	452.804	73.0997	0
	28	452.944	72.9198	0
	29	453.087	72.739	0
	30	453.215	72.5665	0
	31	453.35	72.3997	0
	32	453.493	72.1992	0
	33	453.634	72.0276	0
	34	453.768	71.8594	0
	35	453.905	71.6786	0
	36	454.035	71.5074	0
	37	454.186	71.3149	0
	38	454.33	71.1308	0
	39	454.454	70.9652	0
	40	454.592	70.7962	0
	41	454.726	70.6105	0
	42	454.868	70.4423	0
	43	454.996	70.2763	0
	44	455.139	70.096	0
	45	455.269	69.9205	0
	46	455.404	69.7524	0
	47	455.534	69.5819	0
	48	455.671	69.4236	0
	49	455.801	69.2485	0
	50	455.939	69.066	0
	51	456.059	68.8996	0
	52	456.192	68.7378	0
	53	456.318	68.5742	0
	54	456.443	68.4045	0
	55	456.566	68.2441	0
	56	456.705	68.0723	0
	57	456.836	67.9021	0
	58	456.958	67.7495	0
	59	457.083	67.5867	0
	60	457.211	67.4364	0
	61	457.335	67.2643	0
	62	457.464	67.1032	0
	63	457.573	66.9505	0
	64	457.698	66.7948	0
	65	457.811	66.6465	0
	66	457.932	66.5033	0
	67	458.052	66.3471	0
	68	458.16	66.2014	0
	69	458.286	66.0359	0
	70	458.391	65.9104	0
	71	458.515	65.7486	0
	72	458.644	65.5928	0
	73	458.763	65.4417	0
	74	458.882	65.3026	0
	75	458.985	65.1644	0
	76	459.088	65.0362	0
	77	459.182	64.8999	0
	78	459.275	64.7786	0
	79	459.37	64.6582	0
	80	459.464	64.541	0
	81	459.556	64.4126	0
	82	459.636	64.3086	0
	83	459.727	64.1951	0
	84	459.817	64.0875	0
	85	459.898	63.9794	0
	86	459.975	63.8858	0
	87	460.03	63.8012	0
	88	460.096	63.7155	0
	89	460.158	63.6223	0
	90	460.212	63.5634	0
	91	460.286	63.4568	0
	92	460.311	63.432	0
	93	460.371	63.3568	0
	94	460.398	63.3287	0

Position
	Frame	X pixels	Y pixels	Z pixels
	0	449	78	0
	1	449.165	77.7932	0
	2	449.309	77.6118	0
	3	449.44	77.4298	0
	4	449.573	77.2662	0
	5	449.727	77.0822	0
	6	449.868	76.8887	0
	7	449.989	76.7242	0
	8	450.131	76.5421	0
	9	450.275	76.3434	0
	10	450.421	76.1695	0
	11	450.558	75.9957	0
	12	450.708	75.8072	0
	13	450.839	75.6308	0
	14	450.992	75.4431	0
	15	451.125	75.2645	0
	16	451.263	75.0794	0
	17	451.398	74.8986	0
	18	451.524	74.7351	0
	19	451.669	74.55	0
	20	451.813	74.3653	0
	21	451.961	74.1739	0
	22	452.105	73.9929	0
	23	452.23	73.827	0
	24	452.379	73.6467	0
	25	452.517	73.4662	0
	26	452.66	73.2864	0
	27	452.804	73.0997	0
	28	452.944	72.9198	0
	29	453.087	72.739	0
	30	453.215	72.5665	0
	31	453.35	72.3997	0
	32	453.493	72.1992	0
	33	453.634	72.0276	0
	34	453.768	71.8594	0
	35	453.905	71.6786	0
	36	454.035	71.5074	0
	37	454.186	71.3149	0
	38	454.33	71.1308	0
	39	454.454	70.9652	0
	40	454.592	70.7962	0
	41	454.726	70.6105	0
	42	454.868	70.4423	0
	43	454.996	70.2763	0
	44	455.139	70.096	0
	45	455.269	69.9205	0
	46	455.404	69.7524	0
	47	455.534	69.5819	0
	48	455.671	69.4236	0
	49	455.801	69.2485	0
	50	455.939	69.066	0
	51	456.059	68.8996	0
	52	456.192	68.7378	0
	53	456.318	68.5742	0
	54	456.443	68.4045	0
	55	456.566	68.2441	0
	56	456.705	68.0723	0
	57	456.836	67.9021	0
	58	456.958	67.7495	0
	59	457.083	67.5867	0
	60	457.211	67.4364	0
	61	457.335	67.2643	0
	62	457.464	67.1032	0
	63	457.573	66.9505	0
	64	457.698	66.7948	0
	65	457.811	66.6465	0
	66	457.932	66.5033	0
	67	458.052	66.3471	0
	68	458.16	66.2014	0
	69	458.286	66.0359	0
	70	458.391	65.9104	0
	71	458.515	65.7486	0
	72	458.644	65.5928	0
	73	458.763	65.4417	0
	74	458.882	65.3026	0
	75	458.985	65.1644	0
	76	459.088	65.0362	0
	77	459.182	64.8999	0
	78	459.275	64.7786	0
	79	459.37	64.6582	0
	80	459.464	64.541	0
	81	459.556	64.4126	0
	82	459.636	64.3086	0
	83	459.727	64.1951	0
	84	459.817	64.0875	0
	85	459.898	63.9794	0
	86	459.975	63.8858	0
	87	460.03	63.8012	0
	88	460.096	63.7155	0
	89	460.158	63.6223	0
	90	460.212	63.5634	0
	91	460.286	63.4568	0
	92	460.311	63.432	0
	93	460.371	63.3568	0
	94	460.398	63.3287	0

Scale
	Frame	X percent	Y percent	Z percent
	0	100	100	100
	1	100.114	100.114	100
	2	100.262	100.262	100
	3	100.331	100.331	100
	4	100.444	100.444	100
	5	100.584	100.584	100
	6	100.701	100.701	100
	7	100.782	100.782	100
	8	100.917	100.917	100
	9	101.034	101.034	100
	10	101.183	101.183	100
	11	101.258	101.258	100
	12	101.357	101.357	100
	13	101.458	101.458	100
	14	101.603	101.603	100
	15	101.723	101.723	100
	16	101.866	101.866	100
	17	101.972	101.972	100
	18	102.046	102.046	100
	19	102.153	102.153	100
	20	102.305	102.305	100
	21	102.395	102.395	100
	22	102.493	102.493	100
	23	102.636	102.636	100
	24	102.77	102.77	100
	25	102.895	102.895	100
	26	103.001	103.001	100
	27	103.108	103.108	100
	28	103.227	103.227	100
	29	103.337	103.337	100
	30	103.483	103.483	100
	31	103.547	103.547	100
	32	103.656	103.656	100
	33	103.778	103.778	100
	34	103.878	103.878	100
	35	103.986	103.986	100
	36	104.062	104.062	100
	37	104.215	104.215	100
	38	104.329	104.329	100
	39	104.439	104.439	100
	40	104.538	104.538	100
	41	104.639	104.639	100
	42	104.795	104.795	100
	43	104.874	104.874	100
	44	105.027	105.027	100
	45	105.086	105.086	100
	46	105.231	105.231	100
	47	105.33	105.33	100
	48	105.43	105.43	100
	49	105.541	105.541	100
	50	105.645	105.645	100
	51	105.779	105.779	100
	52	105.897	105.897	100
	53	105.975	105.975	100
	54	106.126	106.126	100
	55	106.185	106.185	100
	56	106.306	106.306	100
	57	106.435	106.435	100
	58	106.542	106.542	100
	59	106.62	106.62	100
	60	106.736	106.736	100
	61	106.828	106.828	100
	62	106.954	106.954	100
	63	107.058	107.058	100
	64	107.147	107.147	100
	65	107.243	107.243	100
	66	107.355	107.355	100
	67	107.446	107.446	100
	68	107.52	107.52	100
	69	107.632	107.632	100
	70	107.708	107.708	100
	71	107.834	107.834	100
	72	107.983	107.983	100
	73	108.11	108.11	100
	74	108.242	108.242	100
	75	108.349	108.349	100
	76	108.449	108.449	100
	77	108.514	108.514	100
	78	108.554	108.554	100
	79	108.659	108.659	100
	80	108.727	108.727	100
	81	108.818	108.818	100
	82	108.851	108.851	100
	83	108.928	108.928	100
	84	108.992	108.992	100
	85	109.05	109.05	100
	86	109.113	109.113	100
	87	109.167	109.167	100
	88	109.247	109.247	100
	89	109.29	109.29	100
	90	109.301	109.301	100
	91	109.385	109.385	100
	92	109.369	109.369	100
	93	109.412	109.412	100
	94	109.438	109.438	100

Rotation
	Frame	Degrees
	0	0
	1	0.0115647
	2	0.00721128
	3	0.00499778
	4	0.0300986
	5	0.0359316
	6	0.0463334
	7	0.0454573
	8	0.0556109
	9	0.0478297
	10	0.0614285
	11	0.0663346
	12	0.0700706
	13	0.0768216
	14	0.0814344
	15	0.0886864
	16	0.0944383
	17	0.0984168
	18	0.100508
	19	0.095021
	20	0.111695
	21	0.11684
	22	0.115729
	23	0.126518
	24	0.117456
	25	0.122998
	26	0.122124
	27	0.127373
	28	0.137426
	29	0.142443
	30	0.147149
	31	0.140701
	32	0.151871
	33	0.146419
	34	0.1557
	35	0.158223
	36	0.15466
	37	0.167944
	38	0.177038
	39	0.183571
	40	0.182346
	41	0.181771
	42	0.193339
	43	0.185182
	44	0.200137
	45	0.199872
	46	0.198863
	47	0.202195
	48	0.19574
	49	0.202944
	50	0.211089
	51	0.217284
	52	0.217073
	53	0.225321
	54	0.234123
	55	0.232992
	56	0.241432
	57	0.233825
	58	0.240009
	59	0.24087
	60	0.236348
	61	0.239147
	62	0.257348
	63	0.26188
	64	0.259209
	65	0.264544
	66	0.270636
	67	0.266437
	68	0.287765
	69	0.284928
	70	0.281824
	71	0.282405
	72	0.28306
	73	0.285609
	74	0.281172
	75	0.283819
	76	0.287805
	77	0.289555
	78	0.297846
	79	0.299746
	80	0.3032
	81	0.313568
	82	0.312643
	83	0.31372
	84	0.317244
	85	0.316383
	86	0.321483
	87	0.326323
	88	0.329987
	89	0.327131
	90	0.329491
	91	0.344389
	92	0.343024
	93	0.338741
	94	0.345628

End of Keyframe Data
