Adobe After Effects 6.0 Keyframe Data

	Units Per Second	23.976
	Source Width	704
	Source Height	396
	Source Pixel Aspect Ratio	1
	Comp Pixel Aspect Ratio	1

Anchor Point
	Frame	X pixels	Y pixels	Z pixels
	0	-0.0849086
	1	-0.0939131
	2	-0.0914121
	3	-0.0919302
	4	-0.0859459
	5	-0.0861344
	6	-0.0817244
	7	-0.0792464
	8	-0.0780539
	9	-0.0720515
	10	-0.0693305
	11	-0.0703297
	12	-0.0672906
	13	-0.0654299
	14	-0.0639422
	15	-0.0617885
	16	-0.0575662
	17	-0.0549477
	18	-0.0495863
	19	-0.0459909
	20	-0.0446663
	21	-0.0452829
	22	-0.0460599
	23	-0.048427
	24	-0.0464625
	25	-0.0435259
	26	-0.0387206
	27	-0.0382705
	28	-0.0381771
	29	-0.031964
	30	-0.0298436
	31	-0.0261782
	32	-0.0217839
	33	-0.0203438
	34	-0.0144148
	35	-0.00995746
	36	-0.0105486
	37	-0.0123866
	38	-0.00280582
	39	-0.000248038
	40	0.00225157
	41	-4.16882e-10
	42	0.00201283
	43	-0.00264325
	44	-0.00345357
	45	-0.0104844
	46	-0.013621
	47	-0.0130527
	48	-0.0225358
	49	-0.0249742
	50	-0.0260521
	51	-0.0245966
	52	-0.0273787
	53	-0.0268904
	54	-0.0313649
	55	-0.0335211
	56	-0.0399767
	57	-0.0437448
	58	-0.0493634
	59	-0.0456444
	60	-0.0518644
	61	-0.0545497
	62	-0.0582073
	63	-0.0599884
	64	-0.0664173
	65	-0.0699614
	66	-0.0667454
	67	-0.0698048
	68	-0.0662831
	69	-0.0716574
	70	-0.0719269
	71	-0.07318
	72	-0.0753758
	73	-0.0780981

End of Keyframe Data
